1.062862938432716619e+05,1.272521068176356785e+05,-2.655931251910749324e+01,2.588315380349830259e+06
1.069302860223339958e+05,1.264297524767977593e+05,-2.642040339592222864e+01,2.578229661206366960e+06
1.069302860223339958e+05,1.272521068176356785e+05,-2.542161319358055138e+01,2.505710900501025841e+06
1.069302860223339958e+05,1.280744611584735976e+05,-2.498647081951822457e+01,2.474116692204432096e+06
1.069302860223339958e+05,1.288968154993115168e+05,-2.488765689472430154e+01,2.466942149092489388e+06
1.075742782013963297e+05,1.256073981359598401e+05,-2.766199900119145028e+01,2.668377696679907385e+06
1.075742782013963297e+05,1.264297524767977593e+05,-2.556021785864446372e+01,2.515774513975455426e+06
1.075742782013963297e+05,1.272521068176356785e+05,-2.372349357181802532e+01,2.382416208371562883e+06
1.075742782013963297e+05,1.280744611584735976e+05,-2.234247061789689326e+01,2.282144827165392693e+06
1.075742782013963297e+05,1.288968154993115168e+05,-2.142917247731792330e+01,2.215833354391631670e+06
1.075742782013963297e+05,1.297191698401494359e+05,-2.090849725726340580e+01,2.178028896959220991e+06
1.075742782013963297e+05,1.305415241809873551e+05,-2.081196580989170641e+01,2.171020076772483066e+06
1.082182703804586636e+05,1.247850437951219210e+05,-2.795901929943845943e+01,2.689943330666608643e+06
1.082182703804586636e+05,1.256073981359598401e+05,-2.634353462108142452e+01,2.572648480819010641e+06
1.082182703804586636e+05,1.264297524767977593e+05,-2.435352370609293615e+01,2.428160554318807553e+06
1.082182703804586636e+05,1.272521068176356785e+05,-2.222792201978377591e+01,2.273827842921632808e+06
1.082182703804586636e+05,1.280744611584735976e+05,-2.025723768443914352e+01,2.130743153658999130e+06
1.082182703804586636e+05,1.288968154993115168e+05,-1.869693451549057528e+01,2.017454845592417987e+06
1.082182703804586636e+05,1.297191698401494359e+05,-1.774366986825942760e+01,1.948241540656764759e+06
1.088622625595209975e+05,1.237982185861164180e+05,-2.590263837625019505e+01,2.540636503529047593e+06
1.088622625595209975e+05,1.246205729269543372e+05,-2.562551890372211005e+01,2.520515800834990107e+06
1.088622625595209975e+05,1.254429272677922563e+05,-2.496505013001890916e+01,2.472561408770231064e+06
1.088622625595209975e+05,1.262652816086301755e+05,-2.375171742603225056e+01,2.384465446464953478e+06
1.088622625595209975e+05,1.270876359494680946e+05,-2.197612113938265566e+01,2.255545437118700705e+06
1.088622625595209975e+05,1.279099902903060138e+05,-1.984258902159036353e+01,2.100636924055002630e+06
1.088622625595209975e+05,1.287323446311439329e+05,-1.776584795343591594e+01,1.949851816015940392e+06
1.095062547385833313e+05,1.229758642452784989e+05,-2.196648362883295391e+01,2.254845690245222766e+06
1.095062547385833313e+05,1.237982185861164180e+05,-2.233935984192481072e+01,2.281918964298698120e+06
1.095062547385833313e+05,1.246205729269543372e+05,-2.296499711728423421e+01,2.327344359695809428e+06
1.095062547385833313e+05,1.254429272677922563e+05,-2.358408900337226299e+01,2.372294516632248648e+06
1.095062547385833313e+05,1.262652816086301755e+05,-2.365567475295739541e+01,2.377492114518076181e+06
1.095062547385833313e+05,1.270876359494680946e+05,-2.274793071917380871e+01,2.311583906554765068e+06
1.095062547385833313e+05,1.279099902903060138e+05,-2.087476840088837804e+01,2.175579959375942126e+06
1.101502469176456652e+05,1.224824516407757474e+05,-1.833006475711993488e+01,1.990817679794304539e+06
1.101502469176456652e+05,1.233048059816136665e+05,-1.875190885534573226e+01,2.021446345496545546e+06
1.101502469176456652e+05,1.241271603224515857e+05,-1.997122512790331683e+01,2.109976754371624906e+06
1.101502469176456652e+05,1.249495146632895048e+05,-2.200593272932422906e+01,2.257709955304952338e+06
1.101502469176456652e+05,1.257718690041274240e+05,-2.414435504006949174e+01,2.412973528652309906e+06
1.101502469176456652e+05,1.265942233449653431e+05,-2.530471487394305186e+01,2.497223310966433957e+06
1.101502469176456652e+05,1.274165776858032623e+05,-2.482184023615296553e+01,2.462163425290264189e+06
1.107942390967079991e+05,1.213311555636026605e+05,-1.692048159624108550e+01,1.888472639065638185e+06
1.107942390967079991e+05,1.221535099044405797e+05,-1.609856650866483108e+01,1.828796179068024037e+06
1.107942390967079991e+05,1.236337477179488342e+05,-1.738226420260227201e+01,1.922001104052662384e+06
1.107942390967079991e+05,1.244561020587867533e+05,-2.011712153749622090e+01,2.120569796624373645e+06
1.107942390967079991e+05,1.252784563996246725e+05,-2.386617702101352023e+01,2.392775968493920285e+06
1.107942390967079991e+05,1.261008107404625916e+05,-2.726809833262252880e+01,2.639777908397390973e+06
1.107942390967079991e+05,1.269231650813005108e+05,-2.891091305130050415e+01,2.759057099550555460e+06
1.114382312757703330e+05,1.205088012227647414e+05,-1.794406676861528993e+01,1.962791678242143011e+06
1.114382312757703330e+05,1.213311555636026605e+05,-1.648181513701265644e+01,1.856622558927023085e+06
1.114382312757703330e+05,1.221535099044405797e+05,-1.556033813311737823e+01,1.789717246696000220e+06
1.114382312757703330e+05,1.234692768497812503e+05,-1.692918299342449373e+01,1.889104417930374853e+06
1.114382312757703330e+05,1.242916311906191695e+05,-2.039808791499699936e+01,2.140969810009021312e+06
1.114382312757703330e+05,1.251139855314570887e+05,-2.524121021326048009e+01,2.492612453470118344e+06
1.114382312757703330e+05,1.259363398722950078e+05,-2.989512741245853533e+01,2.830517557985411957e+06
