35.636470623282165,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,-0.06632250766529399,-0.47512780659702,-0.58104588254292,-0.38116552223546996,-0.051937844696406,-0.17670815597178,0.0,0.0,0.0,-0.145420899885144,-0.40758552115578,-0.117094420065096,0.0,0.0,0.0,0.0,-0.139906936118034,0.0,-0.300454633975752,0.0,-0.19609000471583998,0.0,0.0,0.0,-0.18565215008391,0.0,-0.235209412467126,0.0,0.0,0.0,0.0,-0.142529128036506,0.0,0.0,-0.18638367703542003,0.0,0.0,0.0,-0.112855581826524,0.0,0.0,-0.11924303937030001,0.0,0.0,0.0,0.0,-0.09540101746216799,0.0,0.0
-0.490584411635868,35.64655634242563,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,0.0,-0.06632250766529399,-0.47512780659702,-0.58104588254292,-0.38116552223546996,-0.051937844696406,-0.17670815597178,0.0,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.051218956870506,0.0,0.0,0.0,-0.139906936118034,0.0,-0.300454633975752,0.0,-0.19609000471583998,0.0,0.0,-0.055097650135278,-0.094618549426266,0.0,-0.235209412467126,0.0,0.0,0.0,-0.0107775222192108,-0.15002817163979398,0.0,-0.108967161843216,0.0,0.0,0.0,0.0,-0.110355883265826,-0.068617869021558,0.0,-0.0042060526271640005
-1.32120894227004,-0.71416083298248,35.71907510313097,-0.58249347304662,-0.36301295364642,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.22561626405033,-0.06632250766529399,-0.47512780659702,-0.58104588254292,-0.38116552223546996,-0.051937844696406,-0.17670815597178,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.051218956870506,-0.10548833365697399,0.0,0.0,-0.139906936118034,0.0,-0.300454633975752,0.0,-0.06782256556300799,0.0,0.0,-0.055097650135278,-0.094618549426266,0.0,-0.235209412467126,-0.06281981536771801,0.0,0.0,-0.0107775222192108,-0.15002817163979398,0.0,-0.108967161843216,-0.043094414758662,0.0,0.0,0.0,-0.110355883265826,-0.068617869021558,0.0
-0.55687891292172,-0.4407297151734,-0.71416083298248,35.750669311427565,-0.58249347304662,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.22561626405033,-0.06632250766529399,-0.47512780659702,-0.58104588254292,-0.38116552223546996,-0.051937844696406,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.086885299420272,-0.10548833365697399,0.0,0.0,-0.139906936118034,0.0,-0.300454633975752,-0.07216410721307401,-0.06782256556300799,0.0,0.0,-0.055097650135278,-0.094618549426266,0.0,-0.053996916497724,-0.06281981536771801,0.0,0.0,-0.0107775222192108,-0.15002817163979398,0.0,-0.04415611733415,-0.043094414758662,0.0,0.0,0.0,-0.110355883265826,-0.068617869021558
-0.15128682824745,-0.29848298646546,-0.4407297151734,-0.71416083298248,35.75784385453951,0.0,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.22561626405033,-0.06632250766529399,-0.47512780659702,-0.58104588254292,-0.38116552223546996,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.086885299420272,-0.10548833365697399,0.0,0.0,-0.139906936118034,0.0,-0.061384507450109996,-0.07216410721307401,-0.06782256556300799,0.0,0.0,-0.055097650135278,-0.094618549426266,-0.046910128722732,-0.053996916497724,0.0,0.0,0.0,-0.0107775222192108,-0.15002817163979398,-0.038864437929234004,-0.04415611733415,-0.043094414758662,0.0,0.0,0.0,-0.110355883265826
-0.09627597345146399,-0.490584411635868,-0.13345092283525198,0.0,0.0,35.55640830695209,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,-0.131921624691,-0.102486587394312,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,0.0,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.18772816352142602,0.0,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.051218956870506,0.0,0.0,0.0,-0.243513950950692,0.0,-0.3004608593961,0.0,-0.112660314346458,0.0,0.0,-0.180402842796768,0.0,-0.089001020944332,0.0,0.0,0.0,0.0,0.0,-0.146206664910072,0.0,0.0,-0.108959462192052
-0.66254520787092,-1.32120894227004,-0.490584411635868,-0.13345092283525198,0.0,-0.71416083298248,35.70901148965654,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,-0.131921624691,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.18772816352142602,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.051218956870506,-0.11464045470819,0.0,0.0,-0.243513950950692,0.0,-0.3004608593961,0.0,-0.080053225079364,0.0,0.0,-0.180402842796768,0.0,-0.089001020944332,0.0,-0.06281981536771801,0.0,0.0,0.0,-0.146206664910072,0.0,0.0
-0.89325872511912,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.13345092283525198,-0.4407297151734,-0.71416083298248,35.84236979526044,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,0.0,-0.093686018313906,-0.11464045470819,0.0,0.0,-0.243513950950692,0.0,-0.3004608593961,-0.067535246790306,-0.080053225079364,0.0,0.0,-0.180402842796768,0.0,-0.089001020944332,-0.053996916497724,-0.06281981536771801,0.0,0.0,0.0,-0.146206664910072,0.0
-0.83144647039896,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.29848298646546,-0.4407297151734,-0.71416083298248,35.94264117646661,-0.58249347304662,-0.36301295364642,-0.24682173230772,0.0,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,-0.33724636346862,-0.0085702741966368,-0.093686018313906,-0.11464045470819,0.0,0.0,-0.243513950950692,0.0,-0.022717598422941,-0.067535246790306,0.0,0.0,0.0,-0.180402842796768,0.0,-0.046910128722732,-0.053996916497724,-0.06281981536771801,0.0,0.0,0.0,-0.146206664910072
-0.10911498152495401,0.0,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.00895264924036,-0.58249347304662,-0.36301295364642,0.0,0.0,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,-0.26382698477028,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,0.0,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,-0.34182915818445,0.0,-0.0085702741966368,-0.093686018313906,-0.11464045470819,0.0,0.0,-0.243513950950692,0.0,-0.022717598422941,-0.077285613110292,0.0,0.0,0.0,-0.180402842796768,0.0,-0.046910128722732,-0.053996916497724,-0.000358495814280708,0.0,0.0,0.0
-0.371242070000712,0.0,0.0,-0.15128682824745,-0.55687891292172,-0.15953528987514,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.04675710667278,-0.58249347304662,0.0,0.0,0.0,0.0,-0.091931567467068,-0.33767993955888004,-0.85365383473224,0.0,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,0.0,0.0,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,0.0,0.0,-0.0085702741966368,-0.093686018313906,-0.11464045470819,0.0,0.0,0.0,0.0,-0.065386158775848,-0.077285613110292,0.0,0.0,0.0,0.0,0.0,-0.046910128722732,-0.059048059921974,-0.000358495814280708,0.0,0.0
0.0,0.0,0.0,0.0,-0.15128682824745,-0.123938953258824,-0.15953528987514,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.05376592685951,0.0,0.0,0.0,0.0,0.0,-0.091931567467068,-0.33767993955888004,0.0,0.0,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,0.0,0.0,0.0,0.0,-0.0181634947225488,-0.14529331882862997,-0.0465532446834,0.0,0.0,0.0,-0.0085702741966368,-0.093686018313906,-0.11464045470819,0.0,0.0,0.0,-0.00376083548158068,-0.065386158775848,-0.077285613110292,0.0,0.0,0.0,0.0,0.0,-0.050981147015030995,-0.059048059921974,-0.000358495814280708,0.0
0.0,-0.09627597345146399,-0.32751207347544,0.0,0.0,-0.490584411635868,-0.13345092283525198,0.0,0.0,0.0,0.0,0.0,35.53484267296539,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,-0.131921624691,-0.102486587394312,-0.49848865639227,-0.62796912711264,-0.1456369788573,-0.19200089705058,0.0,0.0,0.0,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.18772816352142602,0.0,0.0,-0.06360612922314,0.0,-0.33724636346862,-0.275359940516592,0.0,-0.036461650014378,0.0,0.0,-0.11525356246698,-0.059050944286614004,0.0,-0.20274251133366,0.0,0.0,0.0,0.0,0.0,0.0,-0.08901019482631199,0.0
0.0,-0.66254520787092,-0.09627597345146399,-0.32751207347544,0.0,-1.32120894227004,-0.490584411635868,-0.13345092283525198,0.0,0.0,0.0,0.0,-0.71416083298248,35.652137522812986,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,-0.131921624691,-0.0020636687574629997,-0.49848865639227,-0.62796912711264,-0.1456369788573,-0.19200089705058,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.18772816352142602,-0.160253789113026,0.0,-0.06360612922314,0.0,-0.33724636346862,-0.275359940516592,0.0,-0.10548833365697399,0.0,-0.00345438455797908,-0.11525356246698,-0.059050944286614004,0.0,-0.20274251133366,-0.080053225079364,0.0,0.0,-0.17223212280825,0.0,0.0,-0.08901019482631199
-0.20212009749284401,-0.89325872511912,-0.66254520787092,-0.09627597345146399,-0.32751207347544,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.13345092283525198,0.0,0.0,0.0,-0.4407297151734,-0.71416083298248,35.79662544931319,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.17613088243758,0.0,-0.0020636687574629997,-0.49848865639227,-0.62796912711264,-0.1456369788573,-0.19200089705058,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.111973543119612,-0.160253789113026,0.0,-0.06360612922314,0.0,-0.33724636346862,-0.275359940516592,-0.086885299420272,-0.10548833365697399,0.0,-0.00345438455797908,-0.11525356246698,-0.059050944286614004,0.0,-0.067535246790306,-0.080053225079364,0.0,0.0,-0.17223212280825,0.0,0.0
-0.62249304066174,-0.83144647039896,-0.89325872511912,-0.66254520787092,-0.09627597345146399,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.13345092283525198,0.0,0.0,-0.29848298646546,-0.4407297151734,-0.71416083298248,35.950958160710364,-0.58249347304662,-0.36301295364642,-0.24682173230772,0.0,0.0,-0.0020636687574629997,-0.49848865639227,-0.62796912711264,-0.1456369788573,-0.19200089705058,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,-0.39920770378611,0.0,-0.111973543119612,-0.160253789113026,0.0,-0.06360612922314,0.0,-0.33724636346862,0.0,-0.086885299420272,-0.035414625650058,0.0,-0.00345438455797908,-0.11525356246698,-0.059050944286614004,-0.022717598422941,-0.067535246790306,-0.080053225079364,0.0,0.0,-0.17223212280825,0.0
-0.25252584380766,-0.10911498152495401,-0.83144647039896,-0.89325872511912,-0.66254520787092,0.0,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.13345092283525198,0.0,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.094042849973,-0.58249347304662,-0.36301295364642,0.0,0.0,0.0,-0.0020636687574629997,-0.49848865639227,-0.62796912711264,-0.1456369788573,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,-0.35479179333126,0.0,0.0,-0.111973543119612,-0.160253789113026,0.0,-0.06360612922314,0.0,0.0,0.0,-0.10131788690886599,-0.035414625650058,0.0,-0.00345438455797908,-0.11525356246698,0.0,-0.022717598422941,-0.067535246790306,-0.028392549797583,0.0,0.0,-0.17223212280825
0.0,-0.371242070000712,-0.10911498152495401,-0.83144647039896,-0.89325872511912,0.0,0.0,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.13345092283525198,-0.15953528987514,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.20733115803958,-0.58249347304662,0.0,0.0,0.0,0.0,-0.0020636687574629997,-0.49848865639227,-0.62796912711264,0.0,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,-0.217625019645474,0.0,0.0,0.0,-0.111973543119612,-0.160253789113026,0.0,-0.06360612922314,0.0,0.0,-0.06977688284908799,-0.10131788690886599,-0.035414625650058,0.0,-0.00345438455797908,0.0,0.0,-0.022717598422941,-0.074658922384194,-0.028392549797583,0.0,0.0
0.0,0.0,-0.371242070000712,-0.10911498152495401,-0.83144647039896,0.0,0.0,0.0,-0.15128682824745,-0.55687891292172,-1.32120894227004,-0.490584411635868,-0.123938953258824,-0.15953528987514,-0.21299833050831,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.27654446297523,0.0,0.0,0.0,0.0,0.0,-0.0020636687574629997,-0.49848865639227,0.0,0.0,0.0,0.0,0.0,-0.198232911376632,-0.194671406082834,0.0,0.0,0.0,0.0,-0.111973543119612,-0.160253789113026,0.0,0.0,0.0,0.0,-0.06977688284908799,-0.10131788690886599,-0.035414625650058,0.0,0.0,0.0,0.0,-0.063337891323744,-0.074658922384194,-0.028392549797583,0.0
