1.191661374245183397e+05,1.287323446311439329e+05,-1.579664074476231583e+01,1.806874375898659695e+06
1.198101296035806736e+05,1.284034028948087653e+05,-1.408120826043576734e+01,1.682322655682155862e+06
1.198101296035806736e+05,1.292257572356466844e+05,-1.909429836658831192e+01,2.046306083783531096e+06
1.198101296035806736e+05,1.305415241809873551e+05,-2.942950850705505772e+01,2.796710552368343808e+06
1.204541217826430075e+05,1.287323446311439329e+05,-1.511674276646243165e+01,1.757509295347431209e+06
1.204541217826430075e+05,1.295546989719818521e+05,-2.146465867462438126e+01,2.218409886524982750e+06
1.204541217826430075e+05,1.310349367854901066e+05,-3.262789832758272723e+01,3.028934762711468153e+06
1.210981139617053414e+05,1.290612863674791006e+05,-1.653553632200485168e+01,1.860523071517277509e+06
1.210981139617053414e+05,1.305415241809873551e+05,-2.882048299188689455e+01,2.752491280398734845e+06
1.210981139617053414e+05,1.313638785218252742e+05,-3.324360192849313478e+01,3.073638907781329472e+06
