35.06351771387524,-0.33767993955888004,-0.85365383473224,-0.26382698477028,-0.07201132802658,0.0,-0.15514879219731,0.0,-0.199812141077652,-0.117094420065096,0.0,0.0,-0.119440954857348,0.0,0.0,-0.070555961756538,-0.076278276802206,0.0,0.0,-0.06269963751378
-0.490584411635868,35.030537141711044,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.450057373849332,-0.31875810691428,0.0,0.0,-0.051945408141462,-0.17670815597178,0.0,0.0,-0.13206367964952,-0.10364748006492,0.0,0.0,-0.082621038712248,-0.06805067473935,0.0
-1.32120894227004,-0.71416083298248,35.07768005020676,-0.58249347304662,-0.36301295364642,-0.7645096611684,-0.450057373849332,-0.31875810691428,0.0,-0.38116552223546996,-0.051945408141462,-0.17670815597178,0.0,0.0,-0.13206367964952,-0.10364748006492,0.0,0.0,-0.082621038712248,-0.06805067473935
-0.55687891292172,-0.4407297151734,-0.71416083298248,35.2210326847226,-0.58249347304662,-0.45790141951206,-0.7645096611684,-0.450057373849332,-0.31875810691428,-0.58104588254292,-0.38116552223546996,-0.051945408141462,-0.17670815597178,-0.23056921889496002,0.0,-0.13206367964952,-0.10364748006492,0.0,0.0,-0.082621038712248
-0.15128682824745,-0.29848298646546,-0.4407297151734,-0.71416083298248,35.422978859992824,0.0,-0.45790141951206,-0.7645096611684,-0.450057373849332,-0.47512780659702,-0.58104588254292,-0.38116552223546996,-0.051945408141462,0.0,-0.23056921889496002,0.0,-0.13206367964952,-0.112660314346458,0.0,0.0
0.0,-0.9887272687623601,-1.0703747382631201,-0.66739598810424,0.0,35.084136739385826,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.35524780336872,0.0,0.0,0.0,-0.17670815597178,0.0,0.0,0.0,-0.10364748006492,0.0,0.0
-0.33459382963656004,-0.67964676606396,-0.9887272687623601,-1.0703747382631201,-0.66739598810424,-0.71416083298248,35.24626835674289,-0.58249347304662,-0.36301295364642,-0.6088647382227,-0.35524780336872,0.0,0.0,-0.051945408141462,-0.17670815597178,0.0,0.0,-0.13206367964952,-0.10364748006492,0.0
0.0,0.0,-0.67964676606396,-0.9887272687623601,-1.0703747382631201,-0.4407297151734,-0.71416083298248,35.48718449503067,-0.58249347304662,-0.56259624442626,-0.6088647382227,-0.35524780336872,0.0,-0.38116552223546996,-0.051945408141462,-0.17670815597178,0.0,0.0,-0.13206367964952,-0.10364748006492
-0.419780590817328,0.0,0.0,-0.67964676606396,-0.9887272687623601,-0.29848298646546,-0.4407297151734,-0.71416083298248,35.751031252425086,-0.40981617659861996,-0.56259624442626,-0.6088647382227,-0.35524780336872,-0.58104588254292,-0.38116552223546996,-0.051945408141462,-0.17670815597178,-0.23056921889496002,0.0,-0.13206367964952
-0.25252584380766,-0.10913089760927999,-0.83144647039896,-0.89325872511912,-0.66254520787092,-0.761718637773,-1.35314422695792,-0.78559368565626,-0.59662353475116,35.48417383201178,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.31875810691428,0.0,0.0,0.0,-0.155260885818132,0.0,0.0
0.0,-0.371242070000712,-0.10913089760927999,-0.83144647039896,-0.89325872511912,0.0,-0.761718637773,-1.35314422695792,-0.78559368565626,-0.71416083298248,35.77561377095596,-0.58249347304662,-0.36301295364642,-0.450057373849332,-0.31875810691428,0.0,0.0,-0.152471412768726,-0.155260885818132,0.0
0.0,0.0,-0.371242070000712,-0.10913089760927999,-0.83144647039896,0.0,0.0,-0.761718637773,-1.35314422695792,-0.4407297151734,-0.71416083298248,36.045912182736146,-0.58249347304662,-0.7645096611684,-0.450057373849332,-0.31875810691428,0.0,-0.175255942472532,-0.152471412768726,-0.155260885818132
-0.25093071004050005,0.0,0.0,-0.371242070000712,-0.10913089760927999,0.0,0.0,0.0,-0.761718637773,-0.29848298646546,-0.4407297151734,-0.71416083298248,36.2683372684729,-0.45790141951206,-0.7645096611684,-0.450057373849332,-0.31875810691428,-0.35479179333126,-0.175255942472532,-0.152471412768726
0.0,-0.2774494383588,0.0,-0.49724551526273997,0.0,-0.371242070000712,-0.10913089760927999,-0.83144647039896,-0.89325872511912,-0.67964676606396,-0.9887272687623601,-1.0703747382631201,-0.66739598810424,36.12533307347994,-0.58249347304662,-0.36301295364642,-0.24682173230772,-0.31875810691428,0.0,0.0
0.0,-0.21775058164674,-0.2774494383588,0.0,-0.49724551526273997,0.0,-0.371242070000712,-0.10913089760927999,-0.83144647039896,0.0,-0.67964676606396,-0.9887272687623601,-1.0703747382631201,-0.71416083298248,36.347554712949986,-0.58249347304662,-0.36301295364642,-0.450057373849332,-0.31875810691428,0.0
